time,id,selection,a,b,c_in,m,f,p,g,c4,ab
53737,0003,0100,1101,1101,0,1,0010,1,1,1,1
53747,0003,0100,1101,1110,0,1,0011,1,1,1,1
53757,0003,0100,1101,1111,0,1,0010,1,1,1,1
53767,0003,0100,1110,0000,0,1,1111,1,1,1,1
53777,0003,0100,1110,0001,0,1,1111,1,1,1,1
53787,0003,0100,1110,0010,0,1,1101,1,1,1,1
53797,0003,0100,1110,0011,0,1,1101,1,1,1,1
53807,0003,0100,1110,0100,0,1,1011,1,1,1,1
53817,0003,0100,1110,0101,0,1,1011,1,1,1,1
53827,0003,0100,1110,0110,0,1,1001,1,1,1,1
53837,0003,0100,1110,0111,0,1,1001,1,1,1,1
53847,0003,0100,1110,1000,0,1,0111,1,1,1,1
53857,0003,0100,1110,1001,0,1,0111,1,1,1,1
53867,0003,0100,1110,1010,0,1,0101,1,1,1,1
53877,0003,0100,1110,1011,0,1,0101,1,1,1,1
53887,0003,0100,1110,1100,0,1,0011,1,1,1,1
53897,0003,0100,1110,1101,0,1,0011,1,1,1,1
53907,0003,0100,1110,1110,0,1,0001,1,1,1,1
53917,0003,0100,1110,1111,0,1,0001,1,1,1,1
53927,0003,0100,1111,0000,0,1,1111,1,1,1,1
53937,0003,0100,1111,0001,0,1,1110,1,1,1,1
53947,0003,0100,1111,0010,0,1,1101,1,1,1,1
53957,0003,0100,1111,0011,0,1,1100,1,1,1,1
53967,0003,0100,1111,0100,0,1,1011,1,1,1,1
53977,0003,0100,1111,0101,0,1,1010,1,1,1,1
53987,0003,0100,1111,0110,0,1,1001,1,1,1,1
53997,0003,0100,1111,0111,0,1,1000,1,1,1,1
54007,0003,0100,1111,1000,0,1,0111,1,1,1,1
54017,0003,0100,1111,1001,0,1,0110,1,1,1,1
54027,0003,0100,1111,1010,0,1,0101,1,1,1,1
54037,0003,0100,1111,1011,0,1,0100,1,1,1,1
54047,0003,0100,1111,1100,0,1,0011,1,1,1,1
54057,0003,0100,1111,1101,0,1,0010,1,1,1,1
54067,0003,0100,1111,1110,0,1,0001,1,1,1,1
54077,0003,0100,1111,1111,0,1,0000,1,1,1,1
54087,0003,0101,0000,0000,0,1,1111,1,1,1,1
54097,0003,0101,0000,0001,0,1,1110,1,1,1,1
54107,0003,0101,0000,0010,0,1,1101,1,1,1,1
54117,0003,0101,0000,0011,0,1,1100,1,1,1,1
54127,0003,0101,0000,0100,0,1,1011,1,1,1,1
54137,0003,0101,0000,0101,0,1,1010,1,1,1,1
54147,0003,0101,0000,0110,0,1,1001,1,1,1,1
54157,0003,0101,0000,0111,0,1,1000,1,1,1,1
54167,0003,0101,0000,1000,0,1,0111,1,1,1,1
54177,0003,0101,0000,1001,0,1,0110,1,1,1,1
54187,0003,0101,0000,1010,0,1,0101,1,1,1,1
54197,0003,0101,0000,1011,0,1,0100,1,1,1,1
54207,0003,0101,0000,1100,0,1,0011,1,1,1,1
54217,0003,0101,0000,1101,0,1,0010,1,1,1,1
54227,0003,0101,0000,1110,0,1,0001,1,1,1,1
54237,0003,0101,0000,1111,0,1,0000,1,1,1,1
54247,0003,0101,0001,0000,0,1,1111,1,1,1,1
54257,0003,0101,0001,0001,0,1,1110,1,1,1,1
54267,0003,0101,0001,0010,0,1,1101,1,1,1,1
54277,0003,0101,0001,0011,0,1,1100,1,1,1,1
54287,0003,0101,0001,0100,0,1,1011,1,1,1,1
54297,0003,0101,0001,0101,0,1,1010,1,1,1,1
54307,0003,0101,0001,0110,0,1,1001,1,1,1,1
54317,0003,0101,0001,0111,0,1,1000,1,1,1,1
54327,0003,0101,0001,1000,0,1,0111,1,1,1,1
54337,0003,0101,0001,1001,0,1,0110,1,1,1,1
54347,0003,0101,0001,1010,0,1,0101,1,1,1,1
54357,0003,0101,0001,1011,0,1,0100,1,1,1,1
54367,0003,0101,0001,1100,0,1,0011,1,1,1,1
54377,0003,0101,0001,1101,0,1,0010,1,1,1,1
54387,0003,0101,0001,1110,0,1,0001,1,1,1,1
54397,0003,0101,0001,1111,0,1,0000,1,1,1,1
54407,0003,0101,0010,0000,0,1,1111,1,1,1,1
54417,0003,0101,0010,0001,0,1,1110,1,1,1,1
54427,0003,0101,0010,0010,0,1,1101,1,1,1,1
54437,0003,0101,0010,0011,0,1,1100,1,1,1,1
54447,0003,0101,0010,0100,0,1,1011,1,1,1,1
54457,0003,0101,0010,0101,0,1,1010,1,1,1,1
54467,0003,0101,0010,0110,0,1,1001,1,1,1,1
54477,0003,0101,0010,0111,0,1,1000,1,1,1,1
54487,0003,0101,0010,1000,0,1,0111,1,1,1,1
54497,0003,0101,0010,1001,0,1,0110,1,1,1,1
54507,0003,0101,0010,1010,0,1,0101,1,1,1,1
54517,0003,0101,0010,1011,0,1,0100,1,1,1,1
54527,0003,0101,0010,1100,0,1,0011,1,1,1,1
54537,0003,0101,0010,1101,0,1,0010,1,1,1,1
54547,0003,0101,0010,1110,0,1,0001,1,1,1,1
54557,0003,0101,0010,1111,0,1,0000,1,1,1,1
54567,0003,0101,0011,0000,0,1,1111,1,1,1,1
54577,0003,0101,0011,0001,0,1,1110,1,1,1,1
54587,0003,0101,0011,0010,0,1,1101,1,1,1,1
54597,0003,0101,0011,0011,0,1,1100,1,1,1,1
54607,0003,0101,0011,0100,0,1,1011,1,1,1,1
54617,0003,0101,0011,0101,0,1,1010,1,1,1,1
54627,0003,0101,0011,0110,0,1,1001,1,1,1,1
54637,0003,0101,0011,0111,0,1,1000,1,1,1,1
54647,0003,0101,0011,1000,0,1,0111,1,1,1,1
54657,0003,0101,0011,1001,0,1,0110,1,1,1,1
54667,0003,0101,0011,1010,0,1,0101,1,1,1,1
54677,0003,0101,0011,1011,0,1,0100,1,1,1,1
54687,0003,0101,0011,1100,0,1,0011,1,1,1,1
54697,0003,0101,0011,1101,0,1,0010,1,1,1,1
54707,0003,0101,0011,1110,0,1,0001,1,1,1,1
54717,0003,0101,0011,1111,0,1,0000,1,1,1,1
54727,0003,0101,0100,0000,0,1,1111,1,1,1,1
54737,0003,0101,0100,0001,0,1,1110,1,1,1,1
54747,0003,0101,0100,0010,0,1,1101,1,1,1,1
54757,0003,0101,0100,0011,0,1,1100,1,1,1,1
54767,0003,0101,0100,0100,0,1,1011,1,1,1,1
54777,0003,0101,0100,0101,0,1,1010,1,1,1,1
54787,0003,0101,0100,0110,0,1,1001,1,1,1,1
54797,0003,0101,0100,0111,0,1,1000,1,1,1,1
54807,0003,0101,0100,1000,0,1,0111,1,1,1,1
54817,0003,0101,0100,1001,0,1,0110,1,1,1,1
54827,0003,0101,0100,1010,0,1,0101,1,1,1,1
54837,0003,0101,0100,1011,0,1,0100,1,1,1,1
54847,0003,0101,0100,1100,0,1,0011,1,1,1,1
54857,0003,0101,0100,1101,0,1,0010,1,1,1,1
54867,0003,0101,0100,1110,0,1,0001,1,1,1,1
54877,0003,0101,0100,1111,0,1,0000,1,1,1,1
54887,0003,0101,0101,0000,0,1,1111,1,1,1,1
54897,0003,0101,0101,0001,0,1,1110,1,1,1,1
54907,0003,0101,0101,0010,0,1,1101,1,1,1,1
54917,0003,0101,0101,0011,0,1,1100,1,1,1,1
54927,0003,0101,0101,0100,0,1,1011,1,1,1,1
54937,0003,0101,0101,0101,0,1,1010,1,1,1,1
54947,0003,0101,0101,0110,0,1,1001,1,1,1,1
54957,0003,0101,0101,0111,0,1,1000,1,1,1,1
54967,0003,0101,0101,1000,0,1,0111,1,1,1,1
54977,0003,0101,0101,1001,0,1,0110,1,1,1,1
54987,0003,0101,0101,1010,0,1,0101,1,1,1,1
54997,0003,0101,0101,1011,0,1,0100,1,1,1,1
55007,0003,0101,0101,1100,0,1,0011,1,1,1,1
55017,0003,0101,0101,1101,0,1,0010,1,1,1,1
55027,0003,0101,0101,1110,0,1,0001,1,1,1,1
55037,0003,0101,0101,1111,0,1,0000,1,1,1,1
55047,0003,0101,0110,0000,0,1,1111,1,1,1,1
55057,0003,0101,0110,0001,0,1,1110,1,1,1,1
55067,0003,0101,0110,0010,0,1,1101,1,1,1,1
55077,0003,0101,0110,0011,0,1,1100,1,1,1,1
55087,0003,0101,0110,0100,0,1,1011,1,1,1,1
55097,0003,0101,0110,0101,0,1,1010,1,1,1,1
55107,0003,0101,0110,0110,0,1,1001,1,1,1,1
55117,0003,0101,0110,0111,0,1,1000,1,1,1,1
55127,0003,0101,0110,1000,0,1,0111,1,1,1,1
55137,0003,0101,0110,1001,0,1,0110,1,1,1,1
55147,0003,0101,0110,1010,0,1,0101,1,1,1,1
55157,0003,0101,0110,1011,0,1,0100,1,1,1,1
55167,0003,0101,0110,1100,0,1,0011,1,1,1,1
55177,0003,0101,0110,1101,0,1,0010,1,1,1,1
55187,0003,0101,0110,1110,0,1,0001,1,1,1,1
55197,0003,0101,0110,1111,0,1,0000,1,1,1,1
55207,0003,0101,0111,0000,0,1,1111,1,1,1,1
55217,0003,0101,0111,0001,0,1,1110,1,1,1,1
55227,0003,0101,0111,0010,0,1,1101,1,1,1,1
55237,0003,0101,0111,0011,0,1,1100,1,1,1,1
55247,0003,0101,0111,0100,0,1,1011,1,1,1,1
55257,0003,0101,0111,0101,0,1,1010,1,1,1,1
55267,0003,0101,0111,0110,0,1,1001,1,1,1,1
55277,0003,0101,0111,0111,0,1,1000,1,1,1,1
55287,0003,0101,0111,1000,0,1,0111,1,1,1,1
55297,0003,0101,0111,1001,0,1,0110,1,1,1,1
55307,0003,0101,0111,1010,0,1,0101,1,1,1,1
55317,0003,0101,0111,1011,0,1,0100,1,1,1,1
55327,0003,0101,0111,1100,0,1,0011,1,1,1,1
55337,0003,0101,0111,1101,0,1,0010,1,1,1,1
55347,0003,0101,0111,1110,0,1,0001,1,1,1,1
55357,0003,0101,0111,1111,0,1,0000,1,1,1,1
55367,0003,0101,1000,0000,0,1,1111,1,1,1,1
55377,0003,0101,1000,0001,0,1,1110,1,1,1,1
55387,0003,0101,1000,0010,0,1,1101,1,1,1,1
55397,0003,0101,1000,0011,0,1,1100,1,1,1,1
55407,0003,0101,1000,0100,0,1,1011,1,1,1,1
55417,0003,0101,1000,0101,0,1,1010,1,1,1,1
55427,0003,0101,1000,0110,0,1,1001,1,1,1,1
55437,0003,0101,1000,0111,0,1,1000,1,1,1,1
55447,0003,0101,1000,1000,0,1,0111,1,1,1,1
55457,0003,0101,1000,1001,0,1,0110,1,1,1,1
55467,0003,0101,1000,1010,0,1,0101,1,1,1,1
55477,0003,0101,1000,1011,0,1,0100,1,1,1,1
55487,0003,0101,1000,1100,0,1,0011,1,1,1,1
55497,0003,0101,1000,1101,0,1,0010,1,1,1,1
55507,0003,0101,1000,1110,0,1,0001,1,1,1,1
55517,0003,0101,1000,1111,0,1,0000,1,1,1,1
55527,0003,0101,1001,0000,0,1,1111,1,1,1,1
55537,0003,0101,1001,0001,0,1,1110,1,1,1,1
55547,0003,0101,1001,0010,0,1,1101,1,1,1,1
55557,0003,0101,1001,0011,0,1,1100,1,1,1,1
55567,0003,0101,1001,0100,0,1,1011,1,1,1,1
55577,0003,0101,1001,0101,0,1,1010,1,1,1,1
55587,0003,0101,1001,0110,0,1,1001,1,1,1,1
55597,0003,0101,1001,0111,0,1,1000,1,1,1,1
55607,0003,0101,1001,1000,0,1,0111,1,1,1,1
55617,0003,0101,1001,1001,0,1,0110,1,1,1,1
55627,0003,0101,1001,1010,0,1,0101,1,1,1,1
55637,0003,0101,1001,1011,0,1,0100,1,1,1,1
55647,0003,0101,1001,1100,0,1,0011,1,1,1,1
55657,0003,0101,1001,1101,0,1,0010,1,1,1,1
55667,0003,0101,1001,1110,0,1,0001,1,1,1,1
55677,0003,0101,1001,1111,0,1,0000,1,1,1,1
55687,0003,0101,1010,0000,0,1,1111,1,1,1,1
55697,0003,0101,1010,0001,0,1,1110,1,1,1,1
55707,0003,0101,1010,0010,0,1,1101,1,1,1,1
55717,0003,0101,1010,0011,0,1,1100,1,1,1,1
55727,0003,0101,1010,0100,0,1,1011,1,1,1,1
55737,0003,0101,1010,0101,0,1,1010,1,1,1,1
55747,0003,0101,1010,0110,0,1,1001,1,1,1,1
55757,0003,0101,1010,0111,0,1,1000,1,1,1,1
55767,0003,0101,1010,1000,0,1,0111,1,1,1,1
55777,0003,0101,1010,1001,0,1,0110,1,1,1,1
55787,0003,0101,1010,1010,0,1,0101,1,1,1,1
55797,0003,0101,1010,1011,0,1,0100,1,1,1,1
55807,0003,0101,1010,1100,0,1,0011,1,1,1,1
55817,0003,0101,1010,1101,0,1,0010,1,1,1,1
55827,0003,0101,1010,1110,0,1,0001,1,1,1,1
55837,0003,0101,1010,1111,0,1,0000,1,1,1,1
55847,0003,0101,1011,0000,0,1,1111,1,1,1,1
55857,0003,0101,1011,0001,0,1,1110,1,1,1,1
55867,0003,0101,1011,0010,0,1,1101,1,1,1,1
55877,0003,0101,1011,0011,0,1,1100,1,1,1,1
55887,0003,0101,1011,0100,0,1,1011,1,1,1,1
55897,0003,0101,1011,0101,0,1,1010,1,1,1,1
55907,0003,0101,1011,0110,0,1,1001,1,1,1,1
55917,0003,0101,1011,0111,0,1,1000,1,1,1,1
55927,0003,0101,1011,1000,0,1,0111,1,1,1,1
55937,0003,0101,1011,1001,0,1,0110,1,1,1,1
55947,0003,0101,1011,1010,0,1,0101,1,1,1,1
55957,0003,0101,1011,1011,0,1,0100,1,1,1,1
55967,0003,0101,1011,1100,0,1,0011,1,1,1,1
55977,0003,0101,1011,1101,0,1,0010,1,1,1,1
55987,0003,0101,1011,1110,0,1,0001,1,1,1,1
55997,0003,0101,1011,1111,0,1,0000,1,1,1,1
56007,0003,0101,1100,0000,0,1,1111,1,1,1,1
56017,0003,0101,1100,0001,0,1,1110,1,1,1,1
56027,0003,0101,1100,0010,0,1,1101,1,1,1,1
56037,0003,0101,1100,0011,0,1,1100,1,1,1,1
56047,0003,0101,1100,0100,0,1,1011,1,1,1,1
56057,0003,0101,1100,0101,0,1,1010,1,1,1,1
56067,0003,0101,1100,0110,0,1,1001,1,1,1,1
56077,0003,0101,1100,0111,0,1,1000,1,1,1,1
56087,0003,0101,1100,1000,0,1,0111,1,1,1,1
56097,0003,0101,1100,1001,0,1,0110,1,1,1,1
56107,0003,0101,1100,1010,0,1,0101,1,1,1,1
56117,0003,0101,1100,1011,0,1,0100,1,1,1,1
56127,0003,0101,1100,1100,0,1,0011,1,1,1,1
56137,0003,0101,1100,1101,0,1,0010,1,1,1,1
56147,0003,0101,1100,1110,0,1,0001,1,1,1,1
56157,0003,0101,1100,1111,0,1,0000,1,1,1,1
56167,0003,0101,1101,0000,0,1,1111,1,1,1,1
56177,0003,0101,1101,0001,0,1,1110,1,1,1,1
56187,0003,0101,1101,0010,0,1,1101,1,1,1,1
56197,0003,0101,1101,0011,0,1,1100,1,1,1,1
56207,0003,0101,1101,0100,0,1,1011,1,1,1,1
56217,0003,0101,1101,0101,0,1,1010,1,1,1,1
56227,0003,0101,1101,0110,0,1,1001,1,1,1,1
56237,0003,0101,1101,0111,0,1,1000,1,1,1,1
56247,0003,0101,1101,1000,0,1,0111,1,1,1,1
56257,0003,0101,1101,1001,0,1,0110,1,1,1,1
56267,0003,0101,1101,1010,0,1,0101,1,1,1,1
56277,0003,0101,1101,1011,0,1,0100,1,1,1,1
56287,0003,0101,1101,1100,0,1,0011,1,1,1,1
56297,0003,0101,1101,1101,0,1,0010,1,1,1,1
56307,0003,0101,1101,1110,0,1,0001,1,1,1,1
56317,0003,0101,1101,1111,0,1,0000,1,1,1,1
56327,0003,0101,1110,0000,0,1,1111,1,1,1,1
56337,0003,0101,1110,0001,0,1,1110,1,1,1,1
56347,0003,0101,1110,0010,0,1,1101,1,1,1,1
56357,0003,0101,1110,0011,0,1,1100,1,1,1,1
56367,0003,0101,1110,0100,0,1,1011,1,1,1,1
56377,0003,0101,1110,0101,0,1,1010,1,1,1,1
56387,0003,0101,1110,0110,0,1,1001,1,1,1,1
56397,0003,0101,1110,0111,0,1,1000,1,1,1,1
56407,0003,0101,1110,1000,0,1,0111,1,1,1,1
56417,0003,0101,1110,1001,0,1,0110,1,1,1,1
56427,0003,0101,1110,1010,0,1,0101,1,1,1,1
56437,0003,0101,1110,1011,0,1,0100,1,1,1,1
56447,0003,0101,1110,1100,0,1,0011,1,1,1,1
56457,0003,0101,1110,1101,0,1,0010,1,1,1,1
56467,0003,0101,1110,1110,0,1,0001,1,1,1,1
56477,0003,0101,1110,1111,0,1,0000,1,1,1,1
56487,0003,0101,1111,0000,0,1,1111,1,1,1,1
56497,0003,0101,1111,0001,0,1,1110,1,1,1,1
56507,0003,0101,1111,0010,0,1,1101,1,1,1,1
56517,0003,0101,1111,0011,0,1,1100,1,1,1,1
56527,0003,0101,1111,0100,0,1,1011,1,1,1,1
56537,0003,0101,1111,0101,0,1,1010,1,1,1,1
56547,0003,0101,1111,0110,0,1,1001,1,1,1,1
56557,0003,0101,1111,0111,0,1,1000,1,1,1,1
56567,0003,0101,1111,1000,0,1,0111,1,1,1,1
56577,0003,0101,1111,1001,0,1,0110,1,1,1,1
56587,0003,0101,1111,1010,0,1,0101,1,1,1,1
56597,0003,0101,1111,1011,0,1,0100,1,1,1,1
56607,0003,0101,1111,1100,0,1,0011,1,1,1,1
56617,0003,0101,1111,1101,0,1,0010,1,1,1,1
56627,0003,0101,1111,1110,0,1,0001,1,1,1,1
56637,0003,0101,1111,1111,0,1,0000,1,1,1,1
56647,0003,0110,0000,0000,0,1,0000,1,1,1,1
56657,0003,0110,0000,0001,0,1,0001,1,1,1,1
56667,0003,0110,0000,0010,0,1,0010,1,1,1,1
56677,0003,0110,0000,0011,0,1,0011,1,1,1,1
56687,0003,0110,0000,0100,0,1,0100,1,1,1,1
56697,0003,0110,0000,0101,0,1,0101,1,1,1,1
56707,0003,0110,0000,0110,0,1,0110,1,1,1,1
56717,0003,0110,0000,0111,0,1,0111,1,1,1,1
56727,0003,0110,0000,1000,0,1,1000,1,1,1,1
56737,0003,0110,0000,1001,0,1,1001,1,1,1,1
56747,0003,0110,0000,1010,0,1,1010,1,1,1,1
56757,0003,0110,0000,1011,0,1,1011,1,1,1,1
56767,0003,0110,0000,1100,0,1,1100,1,1,1,1
56777,0003,0110,0000,1101,0,1,1101,1,1,1,1
56787,0003,0110,0000,1110,0,1,1110,1,1,1,1
56797,0003,0110,0000,1111,0,1,1111,1,1,1,1
56807,0003,0110,0001,0000,0,1,0001,1,1,1,1
56817,0003,0110,0001,0001,0,1,0000,1,1,1,1
56827,0003,0110,0001,0010,0,1,0011,1,1,1,1
56837,0003,0110,0001,0011,0,1,0010,1,1,1,1
56847,0003,0110,0001,0100,0,1,0101,1,1,1,1
56857,0003,0110,0001,0101,0,1,0100,1,1,1,1
56867,0003,0110,0001,0110,0,1,0111,1,1,1,1
56877,0003,0110,0001,0111,0,1,0110,1,1,1,1
56887,0003,0110,0001,1000,0,1,1001,1,1,1,1
56897,0003,0110,0001,1001,0,1,1000,1,1,1,1
56907,0003,0110,0001,1010,0,1,1011,1,1,1,1
56917,0003,0110,0001,1011,0,1,1010,1,1,1,1
56927,0003,0110,0001,1100,0,1,1101,1,1,1,1
56937,0003,0110,0001,1101,0,1,1100,1,1,1,1
56947,0003,0110,0001,1110,0,1,1111,1,1,1,1
56957,0003,0110,0001,1111,0,1,1110,1,1,1,1
56967,0003,0110,0010,0000,0,1,0010,1,1,1,1
56977,0003,0110,0010,0001,0,1,0011,1,1,1,1
56987,0003,0110,0010,0010,0,1,0000,1,1,1,1
56997,0003,0110,0010,0011,0,1,0001,1,1,1,1
57007,0003,0110,0010,0100,0,1,0110,1,1,1,1
57017,0003,0110,0010,0101,0,1,0111,1,1,1,1
57027,0003,0110,0010,0110,0,1,0100,1,1,1,1
57037,0003,0110,0010,0111,0,1,0101,1,1,1,1
57047,0003,0110,0010,1000,0,1,1010,1,1,1,1
57057,0003,0110,0010,1001,0,1,1011,1,1,1,1
57067,0003,0110,0010,1010,0,1,1000,1,1,1,1
57077,0003,0110,0010,1011,0,1,1001,1,1,1,1
57087,0003,0110,0010,1100,0,1,1110,1,1,1,1
57097,0003,0110,0010,1101,0,1,1111,1,1,1,1
57107,0003,0110,0010,1110,0,1,1100,1,1,1,1
57117,0003,0110,0010,1111,0,1,1101,1,1,1,1
57127,0003,0110,0011,0000,0,1,0011,1,1,1,1
57137,0003,0110,0011,0001,0,1,0010,1,1,1,1
57147,0003,0110,0011,0010,0,1,0001,1,1,1,1
57157,0003,0110,0011,0011,0,1,0000,1,1,1,1
57167,0003,0110,0011,0100,0,1,0111,1,1,1,1
57177,0003,0110,0011,0101,0,1,0110,1,1,1,1
57187,0003,0110,0011,0110,0,1,0101,1,1,1,1
57197,0003,0110,0011,0111,0,1,0100,1,1,1,1
57207,0003,0110,0011,1000,0,1,1011,1,1,1,1
57217,0003,0110,0011,1001,0,1,1010,1,1,1,1
57227,0003,0110,0011,1010,0,1,1001,1,1,1,1
57237,0003,0110,0011,1011,0,1,1000,1,1,1,1
57247,0003,0110,0011,1100,0,1,1111,1,1,1,1
57257,0003,0110,0011,1101,0,1,1110,1,1,1,1
57267,0003,0110,0011,1110,0,1,1101,1,1,1,1
57277,0003,0110,0011,1111,0,1,1100,1,1,1,1
57287,0003,0110,0100,0000,0,1,0100,1,1,1,1
57297,0003,0110,0100,0001,0,1,0101,1,1,1,1
57307,0003,0110,0100,0010,0,1,0110,1,1,1,1
57317,0003,0110,0100,0011,0,1,0111,1,1,1,1
57327,0003,0110,0100,0100,0,1,0000,1,1,1,1
57337,0003,0110,0100,0101,0,1,0001,1,1,1,1
57347,0003,0110,0100,0110,0,1,0010,1,1,1,1
57357,0003,0110,0100,0111,0,1,0011,1,1,1,1
57367,0003,0110,0100,1000,0,1,1100,1,1,1,1
57377,0003,0110,0100,1001,0,1,1101,1,1,1,1
57387,0003,0110,0100,1010,0,1,1110,1,1,1,1
57397,0003,0110,0100,1011,0,1,1111,1,1,1,1
57407,0003,0110,0100,1100,0,1,1000,1,1,1,1
57417,0003,0110,0100,1101,0,1,1001,1,1,1,1
57427,0003,0110,0100,1110,0,1,1010,1,1,1,1
57437,0003,0110,0100,1111,0,1,1011,1,1,1,1
57447,0003,0110,0101,0000,0,1,0101,1,1,1,1
57457,0003,0110,0101,0001,0,1,0100,1,1,1,1
57467,0003,0110,0101,0010,0,1,0111,1,1,1,1
57477,0003,0110,0101,0011,0,1,0110,1,1,1,1
57487,0003,0110,0101,0100,0,1,0001,1,1,1,1
57497,0003,0110,0101,0101,0,1,0000,1,1,1,1
57507,0003,0110,0101,0110,0,1,0011,1,1,1,1
57517,0003,0110,0101,0111,0,1,0010,1,1,1,1
57527,0003,0110,0101,1000,0,1,1101,1,1,1,1
57537,0003,0110,0101,1001,0,1,1100,1,1,1,1
57547,0003,0110,0101,1010,0,1,1111,1,1,1,1
57557,0003,0110,0101,1011,0,1,1110,1,1,1,1
57567,0003,0110,0101,1100,0,1,1001,1,1,1,1
57577,0003,0110,0101,1101,0,1,1000,1,1,1,1
57587,0003,0110,0101,1110,0,1,1011,1,1,1,1
57597,0003,0110,0101,1111,0,1,1010,1,1,1,1
57607,0003,0110,0110,0000,0,1,0110,1,1,1,1
57617,0003,0110,0110,0001,0,1,0111,1,1,1,1
57627,0003,0110,0110,0010,0,1,0100,1,1,1,1
57637,0003,0110,0110,0011,0,1,0101,1,1,1,1
57647,0003,0110,0110,0100,0,1,0010,1,1,1,1
57657,0003,0110,0110,0101,0,1,0011,1,1,1,1
57667,0003,0110,0110,0110,0,1,0000,1,1,1,1
57677,0003,0110,0110,0111,0,1,0001,1,1,1,1
57687,0003,0110,0110,1000,0,1,1110,1,1,1,1
57697,0003,0110,0110,1001,0,1,1111,1,1,1,1
57707,0003,0110,0110,1010,0,1,1100,1,1,1,1
57717,0003,0110,0110,1011,0,1,1101,1,1,1,1
57727,0003,0110,0110,1100,0,1,1010,1,1,1,1
57737,0003,0110,0110,1101,0,1,1011,1,1,1,1
57747,0003,0110,0110,1110,0,1,1000,1,1,1,1
57757,0003,0110,0110,1111,0,1,1001,1,1,1,1
57767,0003,0110,0111,0000,0,1,0111,1,1,1,1
57777,0003,0110,0111,0001,0,1,0110,1,1,1,1
57787,0003,0110,0111,0010,0,1,0101,1,1,1,1
57797,0003,0110,0111,0011,0,1,0100,1,1,1,1
57807,0003,0110,0111,0100,0,1,0011,1,1,1,1
57817,0003,0110,0111,0101,0,1,0010,1,1,1,1
57827,0003,0110,0111,0110,0,1,0001,1,1,1,1
57837,0003,0110,0111,0111,0,1,0000,1,1,1,1
57847,0003,0110,0111,1000,0,1,1111,1,1,1,1
57857,0003,0110,0111,1001,0,1,1110,1,1,1,1
57867,0003,0110,0111,1010,0,1,1101,1,1,1,1
57877,0003,0110,0111,1011,0,1,1100,1,1,1,1
57887,0003,0110,0111,1100,0,1,1011,1,1,1,1
57897,0003,0110,0111,1101,0,1,1010,1,1,1,1
57907,0003,0110,0111,1110,0,1,1001,1,1,1,1
57917,0003,0110,0111,1111,0,1,1000,1,1,1,1
57927,0003,0110,1000,0000,0,1,1000,1,1,1,1
57937,0003,0110,1000,0001,0,1,1001,1,1,1,1
57947,0003,0110,1000,0010,0,1,1010,1,1,1,1
57957,0003,0110,1000,0011,0,1,1011,1,1,1,1
57967,0003,0110,1000,0100,0,1,1100,1,1,1,1
57977,0003,0110,1000,0101,0,1,1101,1,1,1,1
57987,0003,0110,1000,0110,0,1,1110,1,1,1,1
57997,0003,0110,1000,0111,0,1,1111,1,1,1,1
58007,0003,0110,1000,1000,0,1,0000,1,1,1,1
58017,0003,0110,1000,1001,0,1,0001,1,1,1,1
58027,0003,0110,1000,1010,0,1,0010,1,1,1,1
58037,0003,0110,1000,1011,0,1,0011,1,1,1,1
58047,0003,0110,1000,1100,0,1,0100,1,1,1,1
58057,0003,0110,1000,1101,0,1,0101,1,1,1,1
58067,0003,0110,1000,1110,0,1,0110,1,1,1,1
58077,0003,0110,1000,1111,0,1,0111,1,1,1,1
58087,0003,0110,1001,0000,0,1,1001,1,1,1,1
58097,0003,0110,1001,0001,0,1,1000,1,1,1,1
58107,0003,0110,1001,0010,0,1,1011,1,1,1,1
58117,0003,0110,1001,0011,0,1,1010,1,1,1,1
58127,0003,0110,1001,0100,0,1,1101,1,1,1,1
58137,0003,0110,1001,0101,0,1,1100,1,1,1,1
58147,0003,0110,1001,0110,0,1,1111,1,1,1,1
58157,0003,0110,1001,0111,0,1,1110,1,1,1,1
58167,0003,0110,1001,1000,0,1,0001,1,1,1,1
58177,0003,0110,1001,1001,0,1,0000,1,1,1,1
58187,0003,0110,1001,1010,0,1,0011,1,1,1,1
58197,0003,0110,1001,1011,0,1,0010,1,1,1,1
58207,0003,0110,1001,1100,0,1,0101,1,1,1,1
58217,0003,0110,1001,1101,0,1,0100,1,1,1,1
58227,0003,0110,1001,1110,0,1,0111,1,1,1,1
58237,0003,0110,1001,1111,0,1,0110,1,1,1,1
58247,0003,0110,1010,0000,0,1,1010,1,1,1,1
58257,0003,0110,1010,0001,0,1,1011,1,1,1,1
58267,0003,0110,1010,0010,0,1,1000,1,1,1,1
58277,0003,0110,1010,0011,0,1,1001,1,1,1,1
58287,0003,0110,1010,0100,0,1,1110,1,1,1,1
58297,0003,0110,1010,0101,0,1,1111,1,1,1,1
58307,0003,0110,1010,0110,0,1,1100,1,1,1,1
58317,0003,0110,1010,0111,0,1,1101,1,1,1,1
58327,0003,0110,1010,1000,0,1,0010,1,1,1,1
58337,0003,0110,1010,1001,0,1,0011,1,1,1,1
58347,0003,0110,1010,1010,0,1,0000,1,1,1,1
58357,0003,0110,1010,1011,0,1,0001,1,1,1,1
58367,0003,0110,1010,1100,0,1,0110,1,1,1,1
58377,0003,0110,1010,1101,0,1,0111,1,1,1,1
